zip,price_to_income_ratio,annual_rent_to_income_ratio,rent_to_home_value_ratio,affordability_index,affordability_tier
30340,4.904598041459976,0.2872021461259271,0.05855773372213684,32.70496538402185,2
30341,6.547852844979283,0.2872021461259271,0.04386203430734488,24.73048369282713,2
30342,9.327129516876695,0.25316749162483915,0.027143130281053012,17.551419979394353,1
30344,2.561425791102395,0.25316749162483915,0.09883850334616959,61.04549675089104,4
30345,8.06367674771854,0.2872021461259271,0.03561677323029911,20.189429718470848,1
30346,5.86855242026548,0.2872021461259271,0.04893918049264604,27.50265715773464,2
30349,2.889965207805125,0.25316749162483915,0.08760226280271215,54.488604464324446,4
30350,6.172782869637044,0.25316749162483915,0.04101350994705007,26.281646029899118,2
30354,2.633561492114891,0.25316749162483915,0.09613122472471,59.47410998667126,4
3036,5.730556861941635,0.26196416420957136,0.0457135616172583,28.224121989975288,2
30360,6.476080819800624,0.2872021461259271,0.0443481411238424,24.996691998205804,2
30363,3.541458811898657,0.25316749162483915,0.0714867813157229,44.92075853740553,4
3037,5.179986454592297,0.26196416420957136,0.05057236471677026,31.12626238140585,2
3038,4.370590714283115,0.26196416420957136,0.05993793089649666,36.66934315136699,3
30401,2.5748658918156644,0.2437323870159691,0.09465828406469023,60.88604453217789,4
30410,3.5799295823429684,0.23761650860840897,0.06637463199845828,44.58306105067358,4
30411,3.9655397275549866,0.3211751114045222,0.08099152535852858,39.87568545958173,3
30413,3.097069550509977,0.2736361561287377,0.08835324866491281,50.8208535281366,4
30415,5.919570333499942,0.2633628318584071,0.044490193885861645,27.34416515075443,2
30417,3.1682918347955975,0.21143747057332224,0.06673547816877896,50.36387676575346,4
3042,4.918967483872724,0.26196416420957136,0.05325592516487339,32.72136909859565,2
30420,3.821740219115444,0.225109894347189,0.05890245841965981,41.96235986947014,3
30421,3.6508704484104033,0.225109894347189,0.06165923922203329,43.84875949906906,4
30425,3.8901596806824,0.2437323870159691,0.06265356875356189,41.12537510978949,3
30426,3.3829546890045403,0.30070944536078376,0.08888958706368892,46.51040367641981,4
30427,3.7599311923432572,0.225109894347189,0.059870748381141634,42.62569738079175,3
30428,4.148500938713104,0.3211751114045222,0.07741955857051176,38.20336295892396,3
3043,5.342713675573804,0.24653040625788547,0.046143293694549004,30.264383360435307,2
30434,2.3435978796953,0.2491411501120239,0.10630712387588252,66.40921197108098,4
30436,3.1038367491285332,0.2467977171845276,0.07951375575852086,50.99384098739499,4
30439,4.549278378477199,0.25650827127133724,0.05638438669413751,35.308610765106586,2
3044,4.697303540088848,0.26196416420957136,0.05576905174933965,34.21018845320931,2
30441,2.6320014196392467,0.30070944536078376,0.11425124740320249,58.8413676940666,4
30442,4.531536972088657,0.3711025649175222,0.08189331063682685,34.8752469441064,2
30445,2.683345462037572,0.23761650860840897,0.08855233586955935,58.6491729873927,4
30446,3.615234998298773,0.23379587913738212,0.06466962154532134,44.19578226478073,4
3045,5.203322923380832,0.24653040625788547,0.04737941693953209,31.050318411459994,2
30450,4.176372032830535,0.2633628318584071,0.06306019429976716,38.29703278476501,3
30452,5.296581806313176,0.2633628318584071,0.049723168920849284,30.457215651434343,2
30453,3.1703455785454557,0.225109894347189,0.07100484435216324,50.194470825917506,4
30454,3.3583803560556174,0.24961518727552592,0.07432606221193372,47.2841343533783,4
30455,3.0977570967712458,0.23379587913738212,0.07547263127282146,51.22497851993774,4
30456,2.071797472064303,0.30070944536078376,0.14514422834060228,73.3480769069897,5
30457,2.7655955915850967,0.3021660930100153,0.10925895815332468,56.1727129143377,4
30458,4.7728866322471175,0.2633628318584071,0.05517894141441477,33.68049943625504,2
3046,6.456172751830942,0.26673873386933317,0.041315303063055,25.12310860444778,2
30461,5.888674804056698,0.2633628318584071,0.04472361619917895,27.483475445678312,2
30467,3.3435165463303624,0.23379587913738212,0.06992514494775928,47.627478148676936,4
3047,4.781184107610243,0.24653040625788547,0.05156262564026374,33.70074685989325,2
30470,5.397183511532854,0.3021660930100153,0.05598588455707282,29.76920048305654,2
30471,2.5984325454199815,0.2437323870159691,0.09379977457778298,60.366333746180715,4
30473,2.3474611102918286,0.23761650860840897,0.10122276682950852,66.5104438492504,4
30474,3.7661785707969697,0.2467977171845276,0.06553000941012262,42.4011566507536,3
30477,1.4624822496172727,0.2491411501120239,0.17035499075439953,102.33887204501748,5
3048,4.938344822996528,0.24653040625788547,0.04992166709579705,32.66276007853977,2
3049,8.161168483190469,0.24653040625788547,0.030207733949576376,20.01883436749461,1
30501,4.162144985551914,0.24500694509999596,0.058865547920721274,38.53134288901796,3
30504,4.889570617171321,0.24500694509999596,0.05010806966149015,32.98430280482576,2
30506,5.868251809742524,0.24500694509999596,0.041751266483355955,27.632294790471406,2
30507,4.405851407386971,0.24500694509999596,0.055609443543468265,36.47620029326144,3
3051,5.46332688169471,0.24653040625788547,0.045124593786233846,29.615743000425322,2
30510,4.680872755652774,0.19930822945898322,0.04257928806509259,34.623078254111,2
30511,4.134336580510835,0.1689822855158041,0.04087289029934878,39.24346660890295,3
30512,6.207147199114226,0.19751434354247863,0.031820470371745714,26.292997203032158,2
30513,9.1720114049211,0.2128443042820424,0.02320584819245254,17.894386941043262,1
30516,4.119578463709305,0.202444750263094,0.04914210326286902,39.17382438330201,3
30517,5.865054414707306,0.2909943639827855,0.04961494700766685,27.50705945396678,2
30518,5.5662806220631325,0.2653834937299504,0.04767698787553878,29.019811433159614,2
30519,5.562974130442193,0.2653834937299504,0.04770532587554123,29.036528418216825,2
3052,6.180805297247315,0.24653040625788547,0.039886454013958385,26.266902043258586,2
30520,4.296628414577713,0.202444750263094,0.04711711852396502,37.608760555789004,3
30521,5.784438773463257,0.23202844268684525,0.04011252461540453,28.06249800269452,2
30522,6.787691720975135,0.17675661842067847,0.02604075519141067,24.135248060710094,2
30523,6.119310428487696,0.19930822945898322,0.03257037402958483,26.657357569960407,2
30525,6.052709786587716,0.23408602713889035,0.03867458302025398,26.8437618873218,2
30527,5.154207227729518,0.24500694509999596,0.04753533070650791,31.3427833099928,2
30528,4.664240897913705,0.21317314658295097,0.045703717121108045,34.67630264159332,2
30529,3.8487540205754027,0.16861655454811347,0.04381068617186003,42.07516330949929,3
3053,5.352037690616006,0.26196416420957136,0.04894662170800593,30.157237485557044,2
30530,4.365676249000223,0.16861655454811347,0.038623238401319405,37.21827111573563,3
30531,4.828355217137131,0.19930822945898322,0.04127870061249527,33.59383761985868,2
30533,5.5468301008819125,0.2210320748017517,0.03984835857269342,29.269627174182116,2
30534,5.108549902646387,0.2584126082635241,0.050584336688119326,31.560725352819006,2
30535,5.028699918763332,0.19930822945898322,0.03963414653463704,32.28990399636361,2
30536,6.185269938353481,0.17675661842067847,0.028577025769667717,26.441983069812363,2
30537,6.974624541158845,0.23408602713889035,0.03356252738158097,23.373173726903183,2
30538,4.747608662753817,0.2281998449934784,0.04806627108585498,34.01539720149267,2
3054,5.397355426347423,0.24653040625788547,0.04567614818443059,29.967042222220712,2
30540,5.6305500531280925,0.17675661842067847,0.03139242467482907,28.993636564176168,2
30541,7.658763640403812,0.2128443042820424,0.027790948288204397,21.36571392876507,1
30542,5.625658367663423,0.24500694509999596,0.043551692813112976,28.790252599115146,2
30543,4.305483491123843,0.24500694509999596,0.056905791325202085,37.295440948518554,3
30545,4.638822867227359,0.21317314658295097,0.0459541467058356,34.86066045373025,2
30546,6.912177754416193,0.21009824738186922,0.030395376804023502,23.633142064909336,2
30547,5.406581033334326,0.1689822855158041,0.031254925150283004,30.197416812393705,2
30548,6.483465765266263,0.2909943639827855,0.044882532663583045,24.959582917723903,2
30549,4.956738763816734,0.16861655454811347,0.03401763994079793,32.87862328721831,2
3055,5.178036129588293,0.24653040625788547,0.04761079298948173,31.19728939653992,2
30552,8.859179891121943,0.23408602713889035,0.026422990617164816,18.487219158257407,1
30553,5.930590411659377,0.23202844268684525,0.03912400394919935,27.388513777832618,2
30554,4.333227620545172,0.24500694509999596,0.05654144359699506,37.06532542564134,3
30555,5.789080519105064,0.2128443042820424,0.03676651302043836,28.101048862588588,2
30557,5.967227864844139,0.2281998449934784,0.03824218718676982,27.235958800864015,2
30558,4.960304028297,0.1689822855158041,0.03406692100964224,32.85393602328848,2
30559,9.011522376368807,0.2128443042820424,0.02361912842165166,18.208133412031206,1
30560,8.748598010286381,0.2128443042820424,0.02432896151266585,18.74661438059495,1
30563,5.000299414020504,0.19930822945898322,0.03985925900759789,32.468555646639814,2
30564,5.561774041669417,0.2210320748017517,0.03974128994557407,29.193012406169608,2
30565,4.041120537308314,0.16861655454811347,0.04172519799679735,40.12649566047551,3
30566,4.257451825077947,0.24500694509999596,0.05754779036061324,37.70065410055364,3
30567,4.384378882448981,0.16861655454811347,0.038458481593162265,37.06347631881578,3
30568,6.175481991842654,0.23408602713889035,0.0379057096187958,26.323245838132472,2
3057,6.6472346685238195,0.24653040625788547,0.037087664051528586,24.46823386941176,2
30571,5.014947719645968,0.21317314658295097,0.04250755112517903,32.318135690078364,2
30572,6.488087414277657,0.2128443042820424,0.032805400219124384,25.13832254969501,2
30575,4.748794416928935,0.24500694509999596,0.05159350428533458,33.92959589894158,2
30576,6.799142191627865,0.23408602713889035,0.03442875888477999,23.96288785605265,2
30577,4.1970268375113235,0.2281998449934784,0.0543717859876236,38.321575678911096,3
30582,6.856094196978494,0.21009824738186922,0.030644014120234857,23.82259324072137,2
3060,4.747630324071128,0.24653040625788547,0.051927043478499774,33.93096141122877,2
30601,5.970907534383691,0.3280210301486897,0.05493654494894931,26.926939355541585,2
30605,6.491129987668424,0.3280210301486897,0.050533733074495546,24.839250278953703,2
30606,7.3093924367228595,0.3280210301486897,0.0448766478183181,22.139352784266013,2
30607,6.5119324146609525,0.3280210301486897,0.05037230260716217,24.76247916127238,2
30619,5.19559256443289,0.23956083513318935,0.046108472164105865,31.121818249025132,2
3062,5.548313230465719,0.24653040625788547,0.044433397325909806,29.175148171375962,2
30620,4.790891146729938,0.2909943639827855,0.06073908904847611,33.43438951531151,2
30621,5.164548707943027,0.13742783145903065,0.026609843227476573,31.70878291178126,2
30622,4.144957573326477,0.13742783145903065,0.03315542536391751,39.33994377667518,3
30624,4.207841495944024,0.26744137787922806,0.06355785457627555,37.998519938159724,3
30625,6.336837107419337,0.21225651341936116,0.03349565561198435,25.726749347923416,2
30627,3.6686474159068845,0.23956083513318935,0.06529949814595913,43.53480342559854,3
30628,6.096832013458887,0.2978405997090963,0.04885169856273009,26.474388842780506,2
30629,5.573449312549895,0.2978405997090963,0.05343918693912586,28.874980288042234,2
3063,4.723431403704285,0.24653040625788547,0.05219307431130416,34.09895350354018,2
30630,4.073465654790201,0.23956083513318935,0.05881007855104344,39.371571032329335,3
30631,2.903856833108387,0.2544844271049018,0.0876366989596016,54.22676275529482,4
30633,5.915032177370523,0.2978405997090963,0.050353166437295496,27.26165745634911,2
30634,4.375509169098542,0.26744137787922806,0.061122344290350836,36.59944254453729,3
30635,3.585986369790398,0.26744137787922806,0.07457958572632836,44.27583472535056,4
3064,5.328400865279029,0.24653040625788547,0.04626724086476469,30.34324640071897,2
30641,5.687120717094621,0.2749763928234183,0.04835072200892115,28.390838605214338,2
30642,9.147424847028237,0.1506055954699653,0.016464261580557634,18.022248711986613,1
30643,4.960557940962419,0.202444750263094,0.040810883104777686,32.70846359784362,2
30646,6.214524639544834,0.2978405997090963,0.04792652970009157,25.98853214077072,2
30648,4.232294539165321,0.23956083513318935,0.056603063164983494,37.94776862031104,3
30650,5.328298750328959,0.21225651341936116,0.03983570054255251,30.470322943048362,2
30655,4.4214156757992065,0.2749763928234183,0.06219193420978545,36.19464078750769,3
30656,4.933093473612604,0.2749763928234183,0.05574116815225226,32.57491714887511,2
30660,3.5884732766520124,0.22549246813441484,0.06283799564610264,44.577563882645634,4
30662,4.996021790201144,0.23202844268684525,0.046442640250675044,32.358014757914056,2
30663,5.303002553806744,0.21225651341936116,0.04002572340211179,30.611893757811547,2
30666,5.084176333581467,0.2909943639827855,0.0572353012346838,31.57658531610579,2
30667,4.013346214730068,0.23956083513318935,0.05969104640260942,39.93878083201968,3
30668,3.3999036794805306,0.22549246813441484,0.0663231930643599,46.945288945175655,4
30669,2.2700159436650393,0.1506055954699653,0.0663456113117893,70.31103753325874,5
30673,3.1037236483651416,0.22549246813441484,0.07265223766078238,51.218194636134555,4
30677,4.331971823201219,0.13742783145903065,0.03172408248894724,37.67678569745553,3
30678,7.304815292534233,0.1506055954699653,0.020617303715247844,22.506649182481304,2
30680,4.489901976882777,0.2909943639827855,0.0648108500989626,35.58289673576792,2
30683,6.673035720540772,0.3280210301486897,0.049156192756316816,24.18362231068699,2
3070,6.418278098418746,0.24653040625788547,0.038410676894574336,25.319295366750953,2
30701,4.673151475413465,0.2107896794370602,0.045106536894015455,34.62356001932414,2
30705,3.9590625588525485,0.19974594585677286,0.05045283899597309,40.72762486138671,3
30707,4.889493534268956,0.31907567526207053,0.06525740816012278,32.665579307353156,2
30708,2.5323392247200234,0.19974594585677286,0.07887803652326905,62.52728091939388,4
3071,4.926174189362805,0.24653040625788547,0.05004500384704705,32.740852944190074,2
30710,4.986821975146274,0.22548148644797936,0.04521546740023048,32.44345500332065,2
30711,3.560807313558049,0.19974594585677286,0.056095690743002226,45.11856052685719,4
30720,4.4031041997531615,0.22548148644797936,0.051209663959490184,36.602482677522254,3
30721,3.8349328332781285,0.22548148644797936,0.05879672376301728,41.82084103471284,3
30725,5.255000743601387,0.31907567526207053,0.06071848337045141,30.481943458064656,2
30728,4.112172479235908,0.31907567526207053,0.07759296986525203,38.53662919345612,3
30730,4.175127371346887,0.26806869317660026,0.06420611141502058,38.28038537054764,3
30731,4.941445453006198,0.31907567526207053,0.06457132397726993,32.33632319664986,2
30733,3.694047933342892,0.2107896794370602,0.057061977332359126,43.46418921017298,3
30734,5.373427349823389,0.2107896794370602,0.03922816216059724,30.22634440328358,2
30735,4.23449498789647,0.2107896794370602,0.04977917792784357,38.095051400277036,3
30736,4.503413703706188,0.2421040408732002,0.0537601155039243,35.72845155312893,3
30738,4.431722870576783,0.28019015302951406,0.06322375320211475,36.08662514684218,3
30739,6.106506703720879,0.31907567526207053,0.052251752228102535,26.374547159470186,2
30740,4.676721014617702,0.22548148644797936,0.04821358506167195,34.52770174237095,2
30741,3.964736825591593,0.31907567526207053,0.08047839977738247,39.89670956601835,3
30742,3.6770870938998392,0.2421040408732002,0.06584125822715553,43.419854130060294,3
30746,5.02681409948453,0.2107896794370602,0.041933056457901526,32.253857661439476,2
30747,4.043786026689249,0.26806869317660026,0.06629151280689176,39.47110155479449,3
30750,8.513986588525345,0.31907567526207053,0.03747664762499182,19.09846745044987,1
30752,3.8496993030883626,0.28019015302951406,0.07278234765108427,41.28997064194457,3
30753,3.2374120325733284,0.26806869317660026,0.08280339063406765,48.78822973977686,4
30755,3.4122289737901794,0.2421040408732002,0.07095187419508951,46.63789728885812,4
30757,3.6636811089946373,0.28019015302951406,0.07647776776794908,43.28470809171486,3
3076,6.943867791161157,0.24653040625788547,0.03550332662895653,23.447140235736978,2
3077,4.235902232835834,0.26196416420957136,0.0618437701840424,37.789202297444476,3
3079,5.235002073600125,0.26196416420957136,0.05004089024733048,30.809700065409626,2
30802,4.648619954640694,0.16346371973944324,0.035163924204270176,35.031699791452674,2
30803,3.164271315504536,0.2491411501120239,0.07873571045923378,50.04455844004732,4
30805,4.347379084390183,0.29902183578697755,0.06878209375866334,36.656405274871055,3
30808,3.7171771345868545,0.27637346580946814,0.07435036206316965,42.71942153738844,3
30809,4.297006041019962,0.16346371973944324,0.03804130554599885,37.827361115562425,3
30810,2.89599297628284,0.19309067456051862,0.06667511839353998,55.10151735074713,4
30813,3.249119084179427,0.16346371973944324,0.05031016577243318,49.63131530283223,4
30814,3.0733651164797386,0.16346371973944324,0.053187211263293094,52.37234801412488,4
30815,4.19425968368423,0.29902183578697755,0.07129311447981622,37.93389915954815,3
30816,4.064896133818922,0.30070944536078376,0.07397715352649634,39.074383215403856,3
30817,4.954999685359276,0.23525239389998817,0.04747778180392166,32.604080380417926,2
30818,3.252087374292154,0.2491411501120239,0.07660961143956094,48.75887015259744,4
3082,5.377418550553776,0.24653040625788547,0.045845493323650115,30.074852247532686,2
30820,2.829221072475843,0.19309067456051862,0.06824870507257516,56.34536375415377,4
30821,2.3392658879657673,0.2589430263245437,0.11069414026710804,66.35098005800468,4
30823,3.4125701175896945,0.2491411501120239,0.07300689554416917,46.57231204984133,4
30824,3.594334929156421,0.27637346580946814,0.07689140585302442,44.1082349358493,4
30828,2.6093052739198423,0.2589430263245437,0.09923830259061456,59.91036062492559,4
30830,3.6085577770904917,0.30070944536078376,0.08333230723639398,43.75566332068974,4
30833,2.745142312862916,0.2491411501120239,0.09075709807270209,57.24944423132259,4
3084,5.588595558186558,0.24653040625788547,0.04411312353722766,28.970859885390393,2
3086,5.114400006068191,0.24653040625788547,0.04820319215653435,31.573383638708723,2
3087,6.943765264968503,0.26196416420957136,0.037726529370338616,23.413707706948667,2
30901,1.2684497317032688,0.29902183578697755,0.2357380259645389,113.54880546385472,5
30904,3.071406049652017,0.29902183578697755,0.09735666041969802,50.956650886940224,4
30906,2.762881210859617,0.29902183578697755,0.10822826352854406,56.2639353548928,4
30907,2.811827187012744,0.16346371973944324,0.058134340721381746,57.061933535685476,4
30909,5.10118861055844,0.29902183578697755,0.058618070927246683,31.443357975671073,2
31001,2.4986670192862674,0.24970593896362198,0.09993566050867767,62.53585699896611,4
31002,2.6986016577186707,0.2437323870159691,0.09031803056921497,58.25285872715464,4
31005,3.8482885054271287,0.21234798877455566,0.05517985163406733,41.772624691198274,3
31006,3.6284861343716477,0.28668941979522183,0.07901075246767297,43.63444470059965,3
31007,1.8987206178259572,0.21578665286736032,0.11364844877201413,81.59621573205352,5
31008,4.2249717079009805,0.22231703314735807,0.05261976849019137,38.11106561353495,3
31009,3.1801237646737146,0.24961518727552592,0.07849228701359577,49.80277271011576,4
3101,4.5800552955428655,0.24653040625788547,0.05382694975272447,35.12944622814507,2
31011,3.46728188343823,0.2533249441322601,0.0730615371488221,45.835834852907965,4
31012,3.090791903080605,0.2533249441322601,0.08196117761269212,51.12983855237078,4
31014,2.963218947990281,0.2084218418093215,0.07033629491019477,53.72588746089149,4
31015,2.723613066611802,0.246002149042412,0.09032198885300574,57.71776901199239,4
31016,3.0899597099112306,0.18817369468524184,0.06089842986679194,51.83374027240177,4
31017,3.1067861796365865,0.31090671212781984,0.10007341804391182,50.29082195041912,4
31018,3.0694812320320453,0.2736361561287377,0.08914736251623415,51.25200442200867,4
31019,4.244953372837454,0.24961518727552592,0.058802810149284554,37.78121362114553,3
3102,4.325432603643937,0.24653040625788547,0.05699554908107857,37.12173780523961,3
31020,1.8570173872959648,0.31090671212781984,0.16742261771740138,80.73806754642703,5
31021,3.942270258895547,0.24961518727552592,0.06331762433391801,40.56452464056504,3
31022,4.554848427454427,0.24961518727552592,0.05480208425179772,35.30132163283135,2
31023,3.109316782417979,0.2533249441322601,0.08147286425259649,50.84090741118377,4
31024,6.39683439532167,0.22372379778051787,0.034974142514012624,25.460905038542187,2
31025,4.401865261277288,0.21234798877455566,0.04824045629986837,36.68300053683823,3
31027,2.7461086825174705,0.24961518727552592,0.09089778160079719,57.22423705730199,4
31028,2.912619542499201,0.21234798877455566,0.07290618828724484,54.5699339924917,4
31029,4.180341079335817,0.18817369468524184,0.045013957261865176,38.70756784978103,3
3103,4.265336374295306,0.24653040625788547,0.05779858482992815,37.625369247793365,3
31030,2.4392421528147947,0.22231703314735807,0.0911418462044912,64.41339569406377,4
31031,3.3118052328540117,0.2864783963490934,0.08650218723829213,47.58110738992631,4
31032,4.032023523646099,0.23660391020999275,0.05868118298973499,39.77953104640944,3
31033,3.2280005257678734,0.23660391020999275,0.07329735801505474,49.22611914568366,4
31035,3.0930232235578776,0.2736361561287377,0.08846883335521045,50.88363511757756,4
31036,4.294361569517273,0.28290045833823013,0.06587718657561265,37.177801487289635,3
31037,2.5247058644974905,0.27932346116121626,0.11063604085096539,61.47970951669686,4
31038,3.288428675086446,0.23660391020999275,0.07195044612113198,48.3629441061147,4
3104,4.882286984998385,0.24653040625788547,0.05049486173495945,33.02558328526501,2
31041,2.2511854015347788,0.3438162544169611,0.15272676083567321,67.19356533681716,4
31042,3.5931552628477865,0.2864783963490934,0.07972892218468802,44.043462654939155,4
31044,1.812478942742933,0.31090671212781984,0.17153673060460833,82.51846006772669,5
31046,4.121377237819975,0.18817369468524184,0.04565796427428646,39.24499196336507,3
31047,4.534673393408076,0.21234798877455566,0.04682762579621276,35.64118016052018,3
31049,2.9502592394655967,0.24428822495606328,0.08280229129976832,53.536892486275136,4
31050,3.8994749064668977,0.27540914518508114,0.07062723874138592,40.81884893631099,3
31052,5.18284902363962,0.32075587459353333,0.06188794486015815,30.88314907040768,2
31054,3.6184591865003033,0.2864783963490934,0.07917137698219258,43.750907576814775,3
31055,2.674089206892754,0.27932346116121626,0.10445555086241319,58.268847393176934,4
31057,3.203348104443293,0.3438162544169611,0.10733028169497445,48.55464088014926,4
31058,4.497949342213986,0.28668941979522183,0.06373780538268739,35.54360818621773,2
3106,5.703953973240169,0.26673873386933317,0.04676382998893844,28.33609425247769,2
31060,2.803811111331007,0.2533249441322601,0.09035021764073234,56.065859393654435,4
31061,4.318055488096751,0.23539735644161686,0.054514666865796084,37.24405556197451,3
31063,2.826150210324119,0.3438162544169611,0.12165533635154174,54.54892699244786,4
31064,5.169895362416758,0.3806602293721895,0.07363016128710256,30.729506412931922,2
31065,3.4477089884220176,0.24961518727552592,0.07240030643937043,46.11543268029149,4
31066,3.465355383109989,0.27540914518508114,0.07947500753527759,45.6750962115479,4
31068,2.463715344617904,0.3438162544169611,0.13955193937807914,61.89054414080534,4
31069,3.4838965751424875,0.21234798877455566,0.06095128951004261,45.971153805548056,4
31070,3.0802346169433266,0.21578665286736032,0.07005526516726715,51.69413488742344,4
31071,2.785725503977558,0.28290045833823013,0.10155360172217068,56.03510756363499,4
31072,2.9599210658043176,0.24970593896362198,0.08436236420236018,53.30959236645492,4
31075,3.6945728539545835,0.24961518727552592,0.0675626647904219,43.16690013439375,3
31076,3.3061676552400483,0.28668941979522183,0.0867135153720468,47.65589331619417,4
31077,3.1705448883598035,0.2533249441322601,0.07989949773690509,49.90874409063462,4
31078,2.006217405904914,0.27540914518508114,0.13727781663864916,76.10963461738065,5
31079,2.6832099939165936,0.24970593896362198,0.09306239151231485,58.486086301475844,4
31081,4.500620067275335,0.28668941979522183,0.06369998256013264,35.52337537776431,2
31082,3.3798504094196633,0.2736361561287377,0.08096102577975407,46.78658706250486,4
31085,5.204599375176523,0.3806602293721895,0.07313919899152252,30.534130023350265,2
31087,6.721600370553833,0.3675512324109925,0.05468210130747594,23.92355534896336,2
31088,2.9915148499684845,0.21234798877455566,0.07098343127957153,53.195787312765624,4
31089,2.9098976064012665,0.2736361561287377,0.09403635218187265,53.8969364349914,4
3109,4.718696480637124,0.24653040625788547,0.05224544686641904,34.13201873840901,2
31090,3.306035223102052,0.2864783963490934,0.08665315915185284,47.65961520206923,4
31091,2.142351405929655,0.21578665286736032,0.10072420998259227,72.90088261610688,5
31092,2.4100650547615734,0.21578665286736032,0.08953561333999259,65.25908502149392,4
31093,2.064532688328025,0.21234798877455566,0.1028552320702304,75.54816948094111,5
31094,3.5631325364990394,0.2736361561287377,0.07679651355253804,44.49716895501061,4
31096,2.5696868135115625,0.24428822495606328,0.09506536892806611,60.99318702230874,4
31097,4.421291341989877,0.23955683217070167,0.05418254840968816,36.382190777374106,3
3110,7.802093351681989,0.24653040625788547,0.0315979821242126,20.92115873019095,1
31201,2.0851064544457723,0.32075587459353333,0.1538318937671656,72.49706304856718,5
31204,2.3648583917213406,0.32075587459353333,0.1356342839454588,64.632158982875,4
31206,1.516294737476871,0.32075587459353333,0.2115392652006919,96.33176422327634,5
31210,5.780638188889931,0.32075587459353333,0.05548796934048018,27.80337802252543,2
31211,3.3415769156351063,0.32075587459353333,0.095989373487927,46.876864104971986,4
31216,4.9268039714938805,0.32075587459353333,0.06510424941795998,32.42137692445661,2
31217,1.9370465383444648,0.32075587459353333,0.16559017465201106,77.48752749489428,5
31220,4.955582513346669,0.32075587459353333,0.06472616967423196,32.240884723105495,2
31301,4.619415013679989,0.3059348310939455,0.0662280462326824,34.55397626450499,2
31302,4.1542850293164975,0.2536678662203991,0.06106173852547017,38.5499339927949,3
31303,4.009598889624475,0.2536678662203991,0.06326514776248773,39.88470957339143,3
31305,5.226085057805579,0.3026803480160743,0.057917225737456536,30.705710820536712,2
31307,3.547365294436141,0.2536678662203991,0.0715088086976168,44.84533537061395,4
31308,3.4431893229561137,0.222450263166606,0.06460587621003183,46.406001393263786,4
31309,4.36843103159849,0.3059348310939455,0.07003311460819796,36.45068654926119,3
31312,4.481808605264396,0.2536678662203991,0.056599442002596284,35.83519995461296,3
31313,4.240759416808942,0.3059348310939455,0.07214152019124756,37.4977091357279,3
31316,5.0118702530469506,0.23928615427937838,0.04774388445788379,32.228574190348155,2
31318,2.994232355709321,0.2536678662203991,0.08471883143494596,52.68685689081292,4
31320,5.167138068293044,0.3059348310939455,0.05920779105386101,31.030297990462397,2
31321,3.003914850509475,0.222450263166606,0.0740534516578849,52.87287361249487,4
31322,5.1838759015019455,0.3046651856553475,0.058771697363950326,30.938759797180992,2
31323,3.116307465384777,0.3059348310939455,0.09817222289270199,50.1968113651411,4
31324,4.609867140189276,0.222450263166606,0.048255243893530614,35.027491807414606,2
31326,4.220202679892569,0.2536678662203991,0.06010798188177459,37.97100053378784,3
31328,9.342568917029416,0.3046651856553475,0.03261042956825407,17.459906828451764,1
31329,3.802388366731824,0.2536678662203991,0.0667127714885232,41.965669147497735,3
31331,5.535328607288396,0.3026803480160743,0.05468155000184334,29.050603302889265,2
31401,8.369042828993974,0.3046651856553475,0.0364038268032105,19.44280131083321,1
31404,3.7384909898998426,0.3046651856553475,0.08149416073984166,42.284001313233155,3
31405,5.153918410203868,0.3046651856553475,0.059113311738145304,31.11177504649679,2
31406,4.723223642502043,0.3046651856553475,0.06450365443503679,33.83178537510711,2
31407,4.7242017267746705,0.3046651856553475,0.0644902997957604,33.82506967734046,2
31408,3.8275969383209882,0.3046651856553475,0.0795969875002021,41.34923825999807,3
31410,6.639922745455584,0.3046651856553475,0.04588384493838619,24.355672382664217,2
31411,13.412476763501228,0.3046651856553475,0.022715057854520892,12.240872761972174,1
31415,2.085163131226055,0.3046651856553475,0.1461109594222527,72.83512417180138,5
31419,4.639314781661781,0.3046651856553475,0.06567029830776386,34.41801781576573,2
31501,3.002287895593801,0.2803026870270515,0.09336302738935451,52.26042507383203,4
31503,3.6960422666161366,0.2803026870270515,0.0758386043251824,42.923126099524005,3
31510,3.3762709337779873,0.2657380854840912,0.07870757136979377,46.90304374479095,4
31512,4.009356141794692,0.24124963841481054,0.06017166594405378,39.966211917907366,3
31513,3.348397366208608,0.26985300915226035,0.0805916919764559,47.237110312876744,4
31516,3.975897295572186,0.2279214742713403,0.05732579524254016,40.37619360316783,3
31518,3.7231388208876774,0.2279214742713403,0.06121756003097377,43.009792927119086,3
31519,3.3066570448864505,0.24124963841481054,0.07295877230083138,48.06550561756722,4
31520,2.1612240236765503,0.23519781718963165,0.10882620895057728,71.90036410072584,5
31522,10.160119618649118,0.23519781718963165,0.023149118909773562,16.15469503841241,1
31523,4.885212956989204,0.23519781718963165,0.04814484430062307,33.05559033487963,2
31525,4.146971111016013,0.23519781718963165,0.05671556683017449,38.725740454465296,3
31527,11.359363413653915,0.23519781718963165,0.020705193471222575,14.472414270313223,1
31532,3.9900525877155695,0.27946385830540926,0.07004014412386758,39.90714252910313,3
31533,3.080806642822374,0.24124963841481054,0.07830729623258605,51.41430889499541,4
